id,provider,category,purpose,service,display_name,url,service_status,aliases
aws-amazon-textract,AWS,5. AI & Machine Learning,Document processing & OCR,Amazon Textract,Amazon Textract,https://docs.aws.amazon.com/amazon-textract/,active,
google-cloud-document-ai,Google Cloud,5. AI & Machine Learning,Document processing & OCR,Document AI,Document AI,https://cloud.google.com/document-ai/docs,active,
azure-azure-ai-document-intelligence,Azure,5. AI & Machine Learning,Document processing & OCR,Azure AI Document Intelligence,Azure AI Document Intelligence,https://learn.microsoft.com/en-us/azure/azure-ai-document-intelligence/,active,
aws-trainium3-ultraservers,AWS,5. AI & Machine Learning,Custom silicon training / inference,Trainium3 UltraServers,Trainium3 UltraServers,https://docs.aws.amazon.com/trainium3-ultraservers/,active,
aws-trainium4,AWS,5. AI & Machine Learning,Custom silicon training / inference,Trainium4,Trainium4,https://docs.aws.amazon.com/trainium4/,active,
aws-inferentia2,AWS,5. AI & Machine Learning,Custom silicon training / inference,Inferentia2,Inferentia2,https://docs.aws.amazon.com/inferentia2/,active,
google-cloud-cloud-tpu-v5e,Google Cloud,5. AI & Machine Learning,Custom silicon training / inference,Cloud TPU v5e,Cloud TPU v5e,https://cloud.google.com/cloud-tpu-v5e/docs,active,
google-cloud-v5p,Google Cloud,5. AI & Machine Learning,Custom silicon training / inference,v5p,v5p,https://cloud.google.com/v5p/docs,active,
google-cloud-v6e,Google Cloud,5. AI & Machine Learning,Custom silicon training / inference,v6e,v6e,https://cloud.google.com/v6e/docs,active,
azure-azure-maia-ai-accelerators,Azure,5. AI & Machine Learning,Custom silicon training / inference,Azure Maia AI Accelerators,Azure Maia AI Accelerators,https://learn.microsoft.com/en-us/azure/azure-maia-ai-accelerators/,active,
aws-amazon-personalize,AWS,5. AI & Machine Learning,Recommendation engine,Amazon Personalize,Amazon Personalize,https://docs.aws.amazon.com/amazon-personalize/,active,
google-cloud-recommendations-ai,Google Cloud,5. AI & Machine Learning,Recommendation engine,Recommendations AI,Recommendations AI,https://cloud.google.com/recommendations-ai/docs,active,
azure-azure-ai-personalizer,Azure,5. AI & Machine Learning,Recommendation engine,Azure AI Personalizer,Azure AI Personalizer,https://learn.microsoft.com/en-us/azure/azure-ai-personalizer/,active,
aws-amazon-rekognition-content-moderation,AWS,5. AI & Machine Learning,Content moderation & safety,Amazon Rekognition Content Moderation,Amazon Rekognition Content Moderation,https://docs.aws.amazon.com/amazon-rekognition-content-moderation/,active,
google-cloud-vision-ai-safesearch,Google Cloud,5. AI & Machine Learning,Content moderation & safety,Vision AI SafeSearch,Vision AI SafeSearch,https://cloud.google.com/vision-ai-safesearch/docs,active,
azure-azure-ai-content-safety,Azure,5. AI & Machine Learning,Content moderation & safety,Azure AI Content Safety,Azure AI Content Safety,https://learn.microsoft.com/en-us/azure/azure-ai-content-safety/,active,
aws-bedrock-agentcore-identity-observability,AWS,5. AI & Machine Learning,Agent governance control plane,Bedrock AgentCore Identity & Observability,Bedrock AgentCore Identity & Observability,https://docs.aws.amazon.com/bedrock-agentcore-identity-observability/,active,
google-cloud-gemini-enterprise-governance,Google Cloud,5. AI & Machine Learning,Agent governance control plane,Gemini Enterprise Governance,Gemini Enterprise Governance,https://cloud.google.com/gemini-enterprise-governance/docs,active,
azure-microsoft-agent-365,Azure,5. AI & Machine Learning,Agent governance control plane,Microsoft Agent 365,Microsoft Agent 365,https://learn.microsoft.com/en-us/azure/microsoft-agent-365/,active,
aws-model-context-protocol,AWS,5. AI & Machine Learning,Agent interoperability,Model Context Protocol (MCP),Model Context Protocol (MCP),https://docs.aws.amazon.com/model-context-protocol/,active,
google-cloud-agent-to-agent-protocol,Google Cloud,5. AI & Machine Learning,Agent interoperability,Agent-to-Agent (A2A) Protocol,Agent-to-Agent (A2A) Protocol,https://cloud.google.com/agent-to-agent-protocol/docs,active,
google-cloud-mcp,Google Cloud,5. AI & Machine Learning,Agent interoperability,MCP,MCP,https://cloud.google.com/mcp/docs,active,
azure-model-context-protocol,Azure,5. AI & Machine Learning,Agent interoperability,Model Context Protocol (MCP),Model Context Protocol (MCP),https://learn.microsoft.com/en-us/azure/model-context-protocol/,active,
azure-a2a-protocol,Azure,5. AI & Machine Learning,Agent interoperability,A2A Protocol,A2A Protocol,https://learn.microsoft.com/en-us/azure/a2a-protocol/,active,
aws-amazon-redshift,AWS,6. Analytics & Big Data,Data warehouse & SQL analytics,Amazon Redshift,Amazon Redshift,https://docs.aws.amazon.com/amazon-redshift/,active,
google-cloud-bigquery,Google Cloud,6. Analytics & Big Data,Data warehouse & SQL analytics,BigQuery,BigQuery,https://cloud.google.com/bigquery/docs,active,
azure-microsoft-fabric-warehouse,Azure,6. Analytics & Big Data,Data warehouse & SQL analytics,Microsoft Fabric Warehouse,Microsoft Fabric Warehouse,https://learn.microsoft.com/en-us/azure/microsoft-fabric-warehouse/,active,
aws-amazon-emr,AWS,6. Analytics & Big Data,Managed Spark & Hadoop,Amazon EMR,Amazon EMR,https://docs.aws.amazon.com/amazon-emr/,active,
google-cloud-dataproc,Google Cloud,6. Analytics & Big Data,Managed Spark & Hadoop,Dataproc,Dataproc,https://cloud.google.com/dataproc/docs,active,
azure-hdinsight,Azure,6. Analytics & Big Data,Managed Spark & Hadoop,HDInsight,HDInsight,https://learn.microsoft.com/en-us/azure/hdinsight/,active,
azure-fabric-data-engineering,Azure,6. Analytics & Big Data,Managed Spark & Hadoop,Fabric Data Engineering,Fabric Data Engineering,https://learn.microsoft.com/en-us/azure/fabric-data-engineering/,active,
aws-aws-glue,AWS,6. Analytics & Big Data,Serverless ETL & data integration,AWS Glue,AWS Glue,https://docs.aws.amazon.com/aws-glue/,active,
google-cloud-cloud-dataflow,Google Cloud,6. Analytics & Big Data,Serverless ETL & data integration,Cloud Dataflow,Cloud Dataflow,https://cloud.google.com/cloud-dataflow/docs,active,
azure-azure-data-factory,Azure,6. Analytics & Big Data,Serverless ETL & data integration,Azure Data Factory,Azure Data Factory,https://learn.microsoft.com/en-us/azure/azure-data-factory/,active,
azure-fabric-data-factory,Azure,6. Analytics & Big Data,Serverless ETL & data integration,Fabric Data Factory,Fabric Data Factory,https://learn.microsoft.com/en-us/azure/fabric-data-factory/,active,
aws-amazon-kinesis,AWS,6. Analytics & Big Data,Real-time streaming data,Amazon Kinesis,Amazon Kinesis,https://docs.aws.amazon.com/amazon-kinesis/,active,
aws-amazon-msk,AWS,6. Analytics & Big Data,Real-time streaming data,Amazon MSK (Kafka),Amazon MSK (Kafka),https://docs.aws.amazon.com/amazon-msk/,active,
google-cloud-pub,Google Cloud,6. Analytics & Big Data,Real-time streaming data,Pub,Pub,https://cloud.google.com/pub/docs,active,
google-cloud-sub,Google Cloud,6. Analytics & Big Data,Real-time streaming data,Sub,Sub,https://cloud.google.com/sub/docs,active,
azure-azure-event-hubs,Azure,6. Analytics & Big Data,Real-time streaming data,Azure Event Hubs,Azure Event Hubs,https://learn.microsoft.com/en-us/azure/azure-event-hubs/,active,
azure-stream-analytics,Azure,6. Analytics & Big Data,Real-time streaming data,Stream Analytics,Stream Analytics,https://learn.microsoft.com/en-us/azure/stream-analytics/,active,
azure-fabric-eventstream,Azure,6. Analytics & Big Data,Real-time streaming data,Fabric Eventstream,Fabric Eventstream,https://learn.microsoft.com/en-us/azure/fabric-eventstream/,active,
aws-amazon-quicksight,AWS,6. Analytics & Big Data,Business intelligence & visualization,Amazon QuickSight,Amazon QuickSight,https://docs.aws.amazon.com/amazon-quicksight/,active,
aws-amazon-quick-suite,AWS,6. Analytics & Big Data,Business intelligence & visualization,Amazon Quick Suite,Amazon Quick Suite,https://docs.aws.amazon.com/amazon-quick-suite/,active,
google-cloud-looker,Google Cloud,6. Analytics & Big Data,Business intelligence & visualization,Looker,Looker,https://cloud.google.com/looker/docs,active,
azure-power-bi,Azure,6. Analytics & Big Data,Business intelligence & visualization,Power BI (Direct Lake mode),Power BI (Direct Lake mode),https://learn.microsoft.com/en-us/azure/power-bi/,active,
aws-aws-glue-data-catalog,AWS,6. Analytics & Big Data,Data catalog & governance,AWS Glue Data Catalog,AWS Glue Data Catalog,https://docs.aws.amazon.com/aws-glue-data-catalog/,active,
aws-amazon-datazone,AWS,6. Analytics & Big Data,Data catalog & governance,Amazon DataZone,Amazon DataZone,https://docs.aws.amazon.com/amazon-datazone/,active,
google-cloud-knowledge-catalog,Google Cloud,6. Analytics & Big Data,Data catalog & governance,Knowledge Catalog (Dataplex),Knowledge Catalog (Dataplex),https://cloud.google.com/knowledge-catalog/docs,active,Knowledge Catalog (Dataplex)
azure-microsoft-purview,Azure,6. Analytics & Big Data,Data catalog & governance,Microsoft Purview,Microsoft Purview,https://learn.microsoft.com/en-us/azure/microsoft-purview/,active,
aws-managed-workflows-for-apache-airflow,AWS,6. Analytics & Big Data,Workflow orchestration,Managed Workflows for Apache Airflow (MWAA),Managed Workflows for Apache Airflow (MWAA),https://docs.aws.amazon.com/managed-workflows-for-apache-airflow/,active,
google-cloud-cloud-composer,Google Cloud,6. Analytics & Big Data,Workflow orchestration,Cloud Composer,Cloud Composer,https://cloud.google.com/cloud-composer/docs,active,
azure-fabric-pipelines,Azure,6. Analytics & Big Data,Workflow orchestration,Fabric Pipelines,Fabric Pipelines,https://learn.microsoft.com/en-us/azure/fabric-pipelines/,active,
aws-amazon-opensearch-service,AWS,6. Analytics & Big Data,Search & log analytics,Amazon OpenSearch Service,Amazon OpenSearch Service,https://docs.aws.amazon.com/amazon-opensearch-service/,active,
google-cloud-google-secops,Google Cloud,6. Analytics & Big Data,Search & log analytics,Google SecOps,Google SecOps,https://cloud.google.com/google-secops/docs,active,
azure-azure-data-explorer,Azure,6. Analytics & Big Data,Search & log analytics,Azure Data Explorer,Azure Data Explorer,https://learn.microsoft.com/en-us/azure/azure-data-explorer/,active,
azure-fabric-eventhouse,Azure,6. Analytics & Big Data,Search & log analytics,Fabric Eventhouse,Fabric Eventhouse,https://learn.microsoft.com/en-us/azure/fabric-eventhouse/,active,
aws-amazon-athena,AWS,6. Analytics & Big Data,Serverless interactive SQL query,Amazon Athena,Amazon Athena,https://docs.aws.amazon.com/amazon-athena/,active,
google-cloud-bigquery-serverless-sql,Google Cloud,6. Analytics & Big Data,Serverless interactive SQL query,BigQuery Serverless SQL,BigQuery Serverless SQL,https://cloud.google.com/bigquery-serverless-sql/docs,active,
azure-microsoft-fabric-sql,Azure,6. Analytics & Big Data,Serverless interactive SQL query,Microsoft Fabric SQL,Microsoft Fabric SQL,https://learn.microsoft.com/en-us/azure/microsoft-fabric-sql/,active,
azure-synapse-serverless-sql,Azure,6. Analytics & Big Data,Serverless interactive SQL query,Synapse Serverless SQL,Synapse Serverless SQL,https://learn.microsoft.com/en-us/azure/synapse-serverless-sql/,active,
aws-aws-lake-formation,AWS,6. Analytics & Big Data,Unified SaaS lakehouse platform,AWS Lake Formation,AWS Lake Formation,https://docs.aws.amazon.com/aws-lake-formation/,active,
aws-s3,AWS,6. Analytics & Big Data,Unified SaaS lakehouse platform,S3,S3,https://docs.aws.amazon.com/s3/,active,
aws-athena,AWS,6. Analytics & Big Data,Unified SaaS lakehouse platform,Athena,Athena,https://docs.aws.amazon.com/athena/,active,
google-cloud-biglake,Google Cloud,6. Analytics & Big Data,Unified SaaS lakehouse platform,BigLake,BigLake,https://cloud.google.com/biglake/docs,active,
azure-microsoft-fabric,Azure,6. Analytics & Big Data,Unified SaaS lakehouse platform,Microsoft Fabric (OneLake),Microsoft Fabric (OneLake),https://learn.microsoft.com/en-us/azure/microsoft-fabric/,active,
aws-elastic-kubernetes-service,AWS,7. Containers & Orchestration,Managed Kubernetes,Elastic Kubernetes Service (EKS),Elastic Kubernetes Service (EKS),https://docs.aws.amazon.com/elastic-kubernetes-service/,active,
google-cloud-google-kubernetes-engine,Google Cloud,7. Containers & Orchestration,Managed Kubernetes,Google Kubernetes Engine (GKE),Google Kubernetes Engine (GKE),https://cloud.google.com/google-kubernetes-engine/docs,active,
azure-azure-kubernetes-service,Azure,7. Containers & Orchestration,Managed Kubernetes,Azure Kubernetes Service (AKS),Azure Kubernetes Service (AKS),https://learn.microsoft.com/en-us/azure/azure-kubernetes-service/,active,
aws-elastic-container-service,AWS,7. Containers & Orchestration,Container orchestration (native),Elastic Container Service (ECS),Elastic Container Service (ECS),https://docs.aws.amazon.com/elastic-container-service/,active,
google-cloud-cloud-run,Google Cloud,7. Containers & Orchestration,Container orchestration (native),Cloud Run (Multi-container),Cloud Run (Multi-container),https://cloud.google.com/cloud-run/docs,active,
azure-azure-container-instances,Azure,7. Containers & Orchestration,Container orchestration (native),Azure Container Instances (ACI),Azure Container Instances (ACI),https://learn.microsoft.com/en-us/azure/azure-container-instances/,active,
aws-elastic-container-registry,AWS,7. Containers & Orchestration,Container registry,Elastic Container Registry (ECR),Elastic Container Registry (ECR),https://docs.aws.amazon.com/elastic-container-registry/,active,
google-cloud-artifact-registry,Google Cloud,7. Containers & Orchestration,Container registry,Artifact Registry,Artifact Registry,https://cloud.google.com/artifact-registry/docs,active,
azure-azure-container-registry,Azure,7. Containers & Orchestration,Container registry,Azure Container Registry (ACR),Azure Container Registry (ACR),https://learn.microsoft.com/en-us/azure/azure-container-registry/,active,
aws-aws-fargate,AWS,7. Containers & Orchestration,Serverless containers,AWS Fargate,AWS Fargate,https://docs.aws.amazon.com/aws-fargate/,active,
google-cloud-cloud-run,Google Cloud,7. Containers & Orchestration,Serverless containers,Cloud Run,Cloud Run,https://cloud.google.com/cloud-run/docs,active,
azure-azure-container-apps,Azure,7. Containers & Orchestration,Serverless containers,Azure Container Apps (ACA),Azure Container Apps (ACA),https://learn.microsoft.com/en-us/azure/azure-container-apps/,active,
aws-cloud-service-mesh,AWS,7. Containers & Orchestration,Service mesh,Cloud Service Mesh (App Mesh deprecated),Cloud Service Mesh (App Mesh deprecated),https://docs.aws.amazon.com/cloud-service-mesh/,deprecated,App Mesh deprecated
google-cloud-cloud-service-mesh,Google Cloud,7. Containers & Orchestration,Service mesh,Cloud Service Mesh (Istio-managed),Cloud Service Mesh (Istio-managed),https://cloud.google.com/cloud-service-mesh/docs,active,
azure-aks-open-service-mesh,Azure,7. Containers & Orchestration,Service mesh,AKS Open Service Mesh,AKS Open Service Mesh,https://learn.microsoft.com/en-us/azure/aks-open-service-mesh/,active,
azure-istio-add-on,Azure,7. Containers & Orchestration,Service mesh,Istio add-on,Istio add-on,https://learn.microsoft.com/en-us/azure/istio-add-on/,active,
aws-aws-lambda,AWS,8. Serverless & Application Integration,Event-driven compute,AWS Lambda,AWS Lambda,https://docs.aws.amazon.com/aws-lambda/,active,
google-cloud-cloud-functions,Google Cloud,8. Serverless & Application Integration,Event-driven compute,Cloud Functions (Gen 2),Cloud Functions (Gen 2),https://cloud.google.com/cloud-functions/docs,active,
azure-azure-functions,Azure,8. Serverless & Application Integration,Event-driven compute,Azure Functions,Azure Functions,https://learn.microsoft.com/en-us/azure/azure-functions/,active,
aws-aws-step-functions,AWS,8. Serverless & Application Integration,Workflow orchestration,AWS Step Functions,AWS Step Functions,https://docs.aws.amazon.com/aws-step-functions/,active,
google-cloud-cloud-workflows,Google Cloud,8. Serverless & Application Integration,Workflow orchestration,Cloud Workflows,Cloud Workflows,https://cloud.google.com/cloud-workflows/docs,active,
azure-azure-logic-apps,Azure,8. Serverless & Application Integration,Workflow orchestration,Azure Logic Apps,Azure Logic Apps,https://learn.microsoft.com/en-us/azure/azure-logic-apps/,active,
